z_daughter,a_daughter,element_daughter,z_parent,a_parent,element_parent,daughter_level_idx,independent_thermal_fy,unc_it,independent_fast_fy,unc_if,independent_14mev_fy,unc_i14,Extraction_date
52,139,Te,92,235,U,0,0.000086447,0.000032095,0.000015968,0.0000058741,0.0000096346,0.0000033672,2024-03-14
52,140,Te,92,235,U,0,0.0000066754,0.000002414,0.00000073998,0.00000026692,0.0000012079,0.00000042106,2024-03-14
52,141,Te,92,235,U,0,0.00000023832,0.000000083903,0.000000017748,0.0000000064986,0.000000067732,0.000000024097,2024-03-14
52,142,Te,92,235,U,0,0.0000000063015,0.0000000022317,0.0000000002919,0.0000000001055,0.0000000050948,0.0000000018004,2024-03-14
53,125,I,92,235,U,0,0.0000000000029041,0.000000000001057,0.0000000000010669,0.00000000000042529,0.000000053847,0.000000022534,2024-03-14
53,126,I,92,235,U,0,0.00000000037953,0.00000000014339,0.00000000015343,0.00000000006732,,,2024-03-14
53,127,I,92,235,U,0,0,0,0,0,0.0000025436,0.00000096401,2024-03-14
53,129,I,92,235,U,0,0,0,0.00000002702,0.000000012969,0.000057238,0.000022257,2024-03-14
53,130,I,92,235,U,0,0.00000026623,0.000000089821,0.000001112,0.00000041691,0.00030673,0.00011297,2024-03-14
53,130,I,92,235,U,1,0.00000011366,0.000000038349,0.00000040794,0.00000015295,0.000067924,0.000025018,2024-03-14
53,131,I,92,235,U,0,0.000013637,0.0000047449,0.000044308,0.000016708,0.0026777,0.0009195,2024-03-14
53,132,I,92,235,U,0,0.00011969,0.000041797,0.00032018,0.0001153,0.0022536,0.00075587,2024-03-14
53,132,I,92,235,U,3,0.000088216,0.000030805,0.00028347,0.00010209,0.0035832,0.0012018,2024-03-14
53,133,I,92,235,U,0,0.0015288,0.00053436,0.0033117,0.0011169,0.009507,0.0020102,2024-03-14
53,133,I,92,235,U,16,0.00093422,0.00032654,0.0024508,0.00082653,0.01291,0.0027297,2024-03-14
53,134,I,92,235,U,0,0.0055569,0.0018471,0.011578,0.0028863,0.010012,0.0019162,2024-03-14
53,134,I,92,235,U,5,0.0040956,0.0013613,0.010251,0.0025554,0.015918,0.0030468,2024-03-14
53,135,I,92,235,U,0,0.025486,0.0054041,0.037936,0.0054742,0.03995,0.0059594,2024-03-14
53,136,I,92,235,U,0,0.0091337,0.0016204,0.010658,0.0013939,0.0031396,0.00075437,2024-03-14
53,136,I,92,235,U,2,0.021393,0.0037953,0.029051,0.0037996,0.014177,0.0034065,2024-03-14
53,137,I,92,235,U,0,0.029508,0.0053629,0.030312,0.0053603,0.014504,0.0037251,2024-03-14
53,138,I,92,235,U,0,0.013817,0.0042054,0.013599,0.0040383,0.0040588,0.0012998,2024-03-14
53,139,I,92,235,U,0,0.005894,0.0020453,0.0043252,0.0014971,0.0015311,0.00052133,2024-03-14
53,140,I,92,235,U,0,0.0011989,0.0004287,0.00066986,0.00023923,0.00024871,0.000086252,2024-03-14
53,141,I,92,235,U,0,0.00020608,0.000072381,0.000078335,0.000028647,0.000058817,0.0000209,2024-03-14
53,142,I,92,235,U,0,0.00001498,0.0000053044,0.0000045239,0.000001635,0.0000058219,0.0000020571,2024-03-14
53,143,I,92,235,U,0,0.00000084191,0.00000030756,0.00000016903,0.000000061324,0.00000067554,0.00000023575,2024-03-14
53,144,I,92,235,U,0,0.000000017055,0.0000000064341,0.0000000026124,0.00000000096483,0.000000024351,0.0000000085269,2024-03-14
54,126,Xe,92,235,U,0,0,0,0,0,,,2024-03-14
54,130,Xe,92,235,U,0,0.000000000047939,0.000000000016173,0.000000000092552,0.000000000034704,0.0000029924,0.0000011147,2024-03-14
54,131,Xe,92,235,U,0,0.000000001487,0.00000000051753,0.0000000026564,0.000000001003,0.0000051654,0.0000018883,2024-03-14
54,131,Xe,92,235,U,2,0.0000000035898,0.0000000012494,0.0000000074326,0.0000000028062,0.000023708,0.0000086667,2024-03-14
54,132,Xe,92,235,U,0,0.00000019464,0.000000068177,0.00000031596,0.00000011509,0.000085788,0.000032018,2024-03-14
54,132,Xe,92,235,U,30,0.00000022064,0.000000077283,0.00000042331,0.00000015418,0.00019809,0.000073932,2024-03-14
54,133,Xe,92,235,U,0,0.0000043958,0.0000015761,0.0000070683,0.0000025887,0.0002766,0.000095874,2024-03-14
54,133,Xe,92,235,U,1,0.000010612,0.0000038048,0.000019777,0.000007243,0.0012695,0.00044004,2024-03-14
54,134,Xe,92,235,U,0,0.000097372,0.000036293,0.0001478,0.000053132,0.0015071,0.00046685,2024-03-14
54,134,Xe,92,235,U,7,0.00022807,0.000085007,0.00040286,0.00014483,0.0068056,0.0021082,2024-03-14
54,135,Xe,92,235,U,0,0.00069118,0.00023815,0.00084222,0.00029582,0.003015,0.00078263,2024-03-14
54,135,Xe,92,235,U,2,0.0016686,0.00057494,0.0023565,0.00082768,0.013838,0.0035921,2024-03-14
54,136,Xe,92,235,U,0,0.012518,0.0034698,0.013686,0.0039621,0.029116,0.0046163,2024-03-14
54,137,Xe,92,235,U,0,0.027324,0.0052499,0.027122,0.0053313,0.030054,0.0054457,2024-03-14
54,138,Xe,92,235,U,0,0.049545,0.0047459,0.045836,0.0050114,0.034572,0.0056934,2024-03-14
54,139,Xe,92,235,U,0,0.045676,0.004617,0.040821,0.0053201,0.016223,0.0040891,2024-03-14
54,140,Xe,92,235,U,0,0.038012,0.0052154,0.026437,0.0051976,0.010699,0.0028926,2024-03-14
54,141,Xe,92,235,U,0,0.015552,0.0040515,0.0091824,0.002855,0.0030952,0.0010397,2024-03-14
54,142,Xe,92,235,U,0,0.0051982,0.0016977,0.0024321,0.00084388,0.0012739,0.00044222,2024-03-14
54,143,Xe,92,235,U,0,0.00078812,0.00028497,0.0003117,0.00011247,0.00019523,0.000067912,2024-03-14
54,144,Xe,92,235,U,0,0.000081321,0.000030649,0.000024954,0.0000092119,0.000031362,0.000010975,2024-03-14
54,145,Xe,92,235,U,0,0.0000036914,0.0000013244,0.00000084771,0.00000030806,0.0000024456,0.00000085864,2024-03-14
54,146,Xe,92,235,U,0,0.00000013747,0.000000047899,0.000000021712,0.0000000079316,0.00000025308,0.000000087332,2024-03-14
54,147,Xe,92,235,U,0,0.0000000017557,0.00000000062459,0.00000000020608,0.000000000075556,0.000000007526,0.0000000027091,2024-03-14
55,132,Cs,92,235,U,0,0.0000000000079324,0.0000000000027786,0.000000000014635,0.0000000000053307,0.00000056701,0.00000021241,2024-03-14
55,133,Cs,92,235,U,0,0.0000000016731,0.00000000059993,0.000000003163,0.0000000011588,0.000015322,0.0000053957,2024-03-14
55,134,Cs,92,235,U,0,0.000000069838,0.000000026125,0.00000014812,0.000000053554,0.000050842,0.000017669,2024-03-14
55,134,Cs,92,235,U,3,0.000000051472,0.000000019255,0.00000013114,0.000000047415,0.000080838,0.000028093,2024-03-14
55,135,Cs,92,235,U,0,0.0000030586,0.0000010882,0.0000052931,0.00000193,0.00053602,0.00016883,2024-03-14
55,135,Cs,92,235,U,10,0.000001869,0.00000066499,0.0000039171,0.0000014283,0.00072788,0.00022926,2024-03-14
55,136,Cs,92,235,U,0,0.000045153,0.000015691,0.000079826,0.0000289,0.0012124,0.00041361,2024-03-14
55,136,Cs,92,235,U,2,0.000026461,0.0000091957,0.000057074,0.000020662,0.001615,0.00055097,2024-03-14
55,137,Cs,92,235,U,0,0.00072248,0.00025573,0.0012247,0.00043976,0.011381,0.0032026,2024-03-14
55,138,Cs,92,235,U,0,0.0013028,0.00047239,0.0021577,0.00075891,0.0039976,0.001073,2024-03-14
55,138,Cs,92,235,U,3,0.0018486,0.00067031,0.0036085,0.0012692,0.011425,0.0030668,2024-03-14
55,139,Cs,92,235,U,0,0.011891,0.00366,0.018438,0.0049147,0.027904,0.0047937,2024-03-14
55,140,Cs,92,235,U,0,0.021056,0.0049868,0.029749,0.0052861,0.021651,0.0039472,2024-03-14
55,141,Cs,92,235,U,0,0.032665,0.0049829,0.039258,0.0044754,0.024128,0.0039816,2024-03-14
55,142,Cs,92,235,U,0,0.02403,0.0048896,0.029295,0.0050219,0.011949,0.0034266,2024-03-14
55,143,Cs,92,235,U,0,0.015688,0.0042469,0.016249,0.0041794,0.0075061,0.0022589,2024-03-14
55,144,Cs,92,235,U,0,0.0020616,0.0007354,0.0020897,0.0007211,0.0007866,0.00026672,2024-03-14
55,144,Cs,92,235,U,4,0.0020616,0.0007354,0.0020897,0.0007211,0.0007866,0.00026672,2024-03-14
55,145,Cs,92,235,U,0,0.00089838,0.00031718,0.00068743,0.00024627,0.00052736,0.00018361,2024-03-14
55,146,Cs,92,235,U,0,0.000089623,0.000031159,0.00005997,0.000021872,0.000070547,0.000024317,2024-03-14
55,147,Cs,92,235,U,0,0.0000059569,0.0000021187,0.0000030112,0.0000011039,0.0000094867,0.000003414,2024-03-14
55,148,Cs,92,235,U,0,0.00000015827,0.000000059376,0.000000077478,0.000000028872,0.00000024665,0.00000009338,2024-03-14
55,149,Cs,92,235,U,0,0.0000000034597,0.0000000012716,0.000000001165,0.0000000004448,0.000000026828,0.00000001023,2024-03-14
55,150,Cs,92,235,U,0,0.000000000030726,0.000000000011169,0.0000000000084722,0.0000000000032315,0.00000000097372,0.00000000037363,2024-03-14
56,134,Ba,92,235,U,0,0.000000000006093,0.0000000000022792,0.0000000000046255,0.0000000000016724,0.00000041097,0.00000014298,2024-03-14
56,135,Ba,92,235,U,0,0.00000000023657,0.000000000084176,0.00000000016885,0.00000000006157,0.0000010842,0.00000034435,2024-03-14
56,135,Ba,92,235,U,2,0.00000000057113,0.00000000020321,0.00000000047242,0.00000000017227,0.000004976,0.0000015805,2024-03-14
56,136,Ba,92,235,U,0,0.000000018919,0.0000000065809,0.000000013946,0.0000000050545,0.000011163,0.0000039349,2024-03-14
56,136,Ba,92,235,U,5,0.000000044312,0.000000015414,0.000000038013,0.000000013778,0.000050409,0.000017769,2024-03-14
56,137,Ba,92,235,U,0,0.00000052898,0.00000018894,0.00000043987,0.00000015964,0.000058703,0.000019237,2024-03-14
56,137,Ba,92,235,U,2,0.000001277,0.00000045614,0.0000012307,0.00000044668,0.00026943,0.000088293,2024-03-14
56,138,Ba,92,235,U,0,0.000038825,0.000014566,0.000039151,0.000014535,0.0018411,0.00061167,2024-03-14
56,139,Ba,92,235,U,0,0.00037975,0.00014049,0.00041266,0.00015134,0.0040959,0.0013519,2024-03-14
56,140,Ba,92,235,U,0,0.00293,0.0010194,0.0027788,0.00097449,0.012153,0.0031552,2024-03-14
56,141,Ba,92,235,U,0,0.010076,0.0029904,0.009352,0.0029836,0.015412,0.0036919,2024-03-14
56,142,Ba,92,235,U,0,0.028524,0.0049411,0.024491,0.0049565,0.02859,0.0047613,2024-03-14
56,143,Ba,92,235,U,0,0.039785,0.0046712,0.034738,0.0045887,0.021054,0.0038723,2024-03-14
56,144,Ba,92,235,U,0,0.042075,0.0033843,0.035259,0.0037815,0.017168,0.0027671,2024-03-14
56,145,Ba,92,235,U,0,0.021205,0.0034012,0.016735,0.0034049,0.0071899,0.0021437,2024-03-14
56,146,Ba,92,235,U,0,0.0091756,0.0022745,0.0063318,0.0018882,0.0038444,0.0012225,2024-03-14
56,147,Ba,92,235,U,0,0.0016199,0.00054557,0.0010664,0.0003766,0.00070391,0.00024776,2024-03-14
56,148,Ba,92,235,U,0,0.00021441,0.000079773,0.00013786,0.000051029,0.000080845,0.000030371,2024-03-14
56,149,Ba,92,235,U,0,0.00001303,0.0000047856,0.0000073277,0.0000027961,0.000011703,0.0000044573,2024-03-14
56,150,Ba,92,235,U,0,0.00000059436,0.00000021604,0.00000027696,0.00000010563,0.0000018744,0.00000071909,2024-03-14
56,151,Ba,92,235,U,0,0.000000012905,0.0000000046778,0.0000000045364,0.0000000018286,0.00000011506,0.000000044903,2024-03-14
56,152,Ba,92,235,U,0,0.0000000001965,0.000000000072727,0.0000000000688,0.000000000026927,0.000000010033,0.0000000038668,2024-03-14
56,153,Ba,92,235,U,0,0.0000000000011615,0.00000000000049711,,,0.0000000003404,0.00000000012263,2024-03-14
57,137,La,92,235,U,0,0.00000000007964,0.000000000028447,0.00000000005323,0.000000000019319,0.0000012531,0.00000041188,2024-03-14
57,138,La,92,235,U,0,0.0000000049433,0.0000000018553,0.0000000045806,0.000000001701,0.0000094329,0.0000031926,2024-03-14
57,139,La,92,235,U,0,0.0000002472,0.000000091845,0.00000024891,0.000000091581,0.000090237,0.000031501,2024-03-14
57,140,La,92,235,U,0,0.0000051535,0.0000018636,0.0000057389,0.00000207,0.00033773,0.00011696,2024-03-14
57,141,La,92,235,U,0,0.000082233,0.000028922,0.000089544,0.000032756,0.0016931,0.00058162,2024-03-14
57,142,La,92,235,U,0,0.00057487,0.00020223,0.00072017,0.00025813,0.003772,0.0012493,2024-03-14
57,143,La,92,235,U,0,0.003422,0.0011926,0.0041841,0.0014256,0.011139,0.0028581,2024-03-14
57,144,La,92,235,U,0,0.0080927,0.0026009,0.011264,0.0032026,0.01093,0.0025874,2024-03-14
57,145,La,92,235,U,0,0.015784,0.003331,0.019493,0.0034335,0.016763,0.0030239,2024-03-14
57,146,La,92,235,U,0,0.0051287,0.00092723,0.0060302,0.00078008,0.0022123,0.00051489,2024-03-14
57,146,La,92,235,U,1,0.0092253,0.0016679,0.012651,0.0016365,0.0077395,0.0018013,2024-03-14
57,147,La,92,235,U,0,0.01039,0.0019094,0.012754,0.0018291,0.007168,0.0015051,2024-03-14
57,148,La,92,235,U,0,0.0033442,0.0010618,0.0049566,0.0013322,0.0010962,0.00036423,2024-03-14
57,149,La,92,235,U,0,0.0009359,0.00032517,0.0011926,0.00041123,0.00066793,0.00023598,2024-03-14
57,150,La,92,235,U,0,0.00011382,0.000040916,0.00014939,0.000055785,0.00013879,0.000052333,2024-03-14
57,151,La,92,235,U,0,0.000012303,0.0000044499,0.00001221,0.0000049047,0.000036802,0.000014277,2024-03-14
57,152,La,92,235,U,0,0.00000051297,0.00000018982,0.00000064179,0.00000025111,0.00000415,0.000001598,2024-03-14
57,153,La,92,235,U,0,0.000000015266,0.000000006534,0.000000017174,0.0000000062031,0.00000060328,0.00000021729,2024-03-14
57,154,La,92,235,U,0,0.00000000017148,0.000000000079189,0.00000000029535,0.00000000010972,0.000000027679,0.000000011064,2024-03-14
57,155,La,92,235,U,0,0.0000000000020376,0.00000000000077333,0.0000000000019655,0.00000000000082435,0.0000000018976,0.00000000073444,2024-03-14
58,139,Ce,92,235,U,0,0.0000000000035315,0.0000000000013122,0.00000000000089572,0.00000000000032957,0.000000021545,0.0000000075308,2024-03-14
58,139,Ce,92,235,U,2,0.0000000000085255,0.0000000000031677,0.0000000000025062,0.00000000000092213,0.000000098885,0.000000034564,2024-03-14
58,140,Ce,92,235,U,0,0.0000000012889,0.00000000046612,0.00000000040581,0.00000000014638,0.0000019419,0.0000006769,2024-03-14
58,141,Ce,92,235,U,0,0.000000056281,0.000000019815,0.000000021938,0.0000000080327,0.000012304,0.0000043747,2024-03-14
58,142,Ce,92,235,U,0,0.0000019336,0.00000068478,0.00000087189,0.00000031513,0.00011351,0.000039943,2024-03-14
58,143,Ce,92,235,U,0,0.000031007,0.000011322,0.000017262,0.0000062617,0.00042424,0.00014535,2024-03-14
58,144,Ce,92,235,U,0,0.00034698,0.00013009,0.00021896,0.000080663,0.0018015,0.00057478,2024-03-14
58,145,Ce,92,235,U,0,0.00166,0.00057015,0.0011371,0.00040492,0.0035575,0.0010623,2024-03-14
58,146,Ce,92,235,U,0,0.0062205,0.0016323,0.0041761,0.0013133,0.0088798,0.0018738,2024-03-14
58,147,Ce,92,235,U,0,0.010023,0.0018763,0.0074436,0.0017521,0.0076883,0.0014719,2024-03-14
58,148,Ce,92,235,U,0,0.01238,0.0012006,0.010993,0.0014235,0.0040406,0.00052036,2024-03-14
58,149,Ce,92,235,U,0,0.0074359,0.00074245,0.0074061,0.00083206,0.0029234,0.00065038,2024-03-14
58,150,Ce,92,235,U,0,0.0038031,0.00056458,0.0039688,0.00065089,0.0024116,0.00056213,2024-03-14
58,151,Ce,92,235,U,0,0.0010251,0.00029199,0.00096499,0.00029443,0.00077258,0.00025732,2024-03-14
58,152,Ce,92,235,U,0,0.00019673,0.000067524,0.00022245,0.000078381,0.00034813,0.00012267,2024-03-14
58,153,Ce,92,235,U,0,0.000015323,0.0000064766,0.000018834,0.0000067036,0.000062905,0.000022153,2024-03-14
58,154,Ce,92,235,U,0,0.00000084175,0.00000038812,0.0000015862,0.00000058829,0.000012098,0.0000048091,2024-03-14
58,155,Ce,92,235,U,0,0.000000027589,0.00000001047,0.000000036847,0.000000015453,0.0000010738,0.00000041525,2024-03-14
58,156,Ce,92,235,U,0,0.00000000064046,0.00000000022372,0.00000000065625,0.00000000023919,0.00000012229,0.000000043347,2024-03-14
58,157,Ce,92,235,U,0,0.0000000000068561,0.0000000000024967,0.0000000000091316,0.0000000000036947,0.0000000064046,0.0000000025142,2024-03-14
59,141,Pr,92,235,U,0,0,0,0,0,0.000000011314,0.0000000040252,2024-03-14
59,142,Pr,92,235,U,0,0.00000000001894,0.0000000000067078,0.0000000000045631,0.0000000000016492,0.00000002478,0.0000000087572,2024-03-14
59,142,Pr,92,235,U,1,0.000000000044361,0.000000000015711,0.000000000012438,0.0000000000044955,0.0000001119,0.000000039545,2024-03-14
59,143,Pr,92,235,U,0,0.0000000052393,0.000000001914,0.0000000017579,0.00000000063775,0.0000022123,0.00000077204,2024-03-14
59,144,Pr,92,235,U,0,0.000000016826,0.0000000063475,0.0000000072259,0.0000000026687,0.00000070335,0.0000002463,2024-03-14
59,144,Pr,92,235,U,1,0.00000014943,0.000000056374,0.00000007351,0.000000027149,0.000011382,0.0000039856,2024-03-14
59,145,Pr,92,235,U,0,0.000003927,0.0000014088,0.0000021049,0.000000765,0.000098638,0.000034646,2024-03-14
59,146,Pr,92,235,U,0,0.000037585,0.000013075,0.000025397,0.0000092826,0.00028601,0.000098723,2024-03-14
59,147,Pr,92,235,U,0,0.00028144,0.000098698,0.00020856,0.000076605,0.00099508,0.00035046,2024-03-14
59,148,Pr,92,235,U,0,0.00068368,0.00024149,0.00071196,0.00026194,0.0006135,0.00021791,2024-03-14
59,149,Pr,92,235,U,0,0.0020839,0.0005869,0.0020162,0.00064426,0.0018591,0.0005455,2024-03-14
59,150,Pr,92,235,U,0,0.0022703,0.0005407,0.0027613,0.00063979,0.0018211,0.00050976,2024-03-14
59,151,Pr,92,235,U,0,0.0024099,0.00036093,0.0030107,0.00035779,0.0023868,0.00048308,2024-03-14
59,152,Pr,92,235,U,0,0.0010368,0.0002169,0.0022124,0.00025923,0.0012957,0.00034585,2024-03-14
59,153,Pr,92,235,U,0,0.00035448,0.00011134,0.00070303,0.00014453,0.00093052,0.00022211,2024-03-14
59,154,Pr,92,235,U,0,0.000045358,0.000019292,0.00016392,0.000051829,0.00021809,0.000079181,2024-03-14
59,155,Pr,92,235,U,0,0.0000067899,0.0000025093,0.000016718,0.0000067915,0.00007873,0.000028748,2024-03-14
59,156,Pr,92,235,U,0,0.00000041189,0.00000014342,0.00000097681,0.00000035452,0.000011158,0.0000038942,2024-03-14
59,157,Pr,92,235,U,0,0.000000021262,0.0000000077405,0.000000065496,0.000000026491,0.0000023857,0.00000093259,2024-03-14
59,158,Pr,92,235,U,0,0.00000000027481,0.00000000010989,0.0000000019233,0.00000000076249,0.00000021963,0.000000084569,2024-03-14
59,159,Pr,92,235,U,0,0.0000000000065537,0.0000000000024897,0.000000000036893,0.000000000014952,0.000000027502,0.000000010123,2024-03-14
60,142,Nd,92,235,U,0,0,0,0,0,0.000000000030334,0.00000000001072,2024-03-14
60,143,Nd,92,235,U,0,0,0,0,0,0.00000000066997,0.0000000002338,2024-03-14
60,144,Nd,92,235,U,0,0.000000000010817,0.0000000000040806,0,0,0.000000016512,0.0000000057821,2024-03-14
60,145,Nd,92,235,U,0,0.0000000007338,0.00000000026328,0.000000000091861,0.000000000033384,0.00000018166,0.000000063784,2024-03-14
60,146,Nd,92,235,U,0,0.000000035088,0.000000012225,0.0000000056032,0.0000000020469,0.0000022456,0.00000077491,2024-03-14
60,147,Nd,92,235,U,0,0.00000074226,0.00000026406,0.00000016817,0.000000061661,0.000010813,0.0000038921,2024-03-14
60,148,Nd,92,235,U,0,0.000010961,0.0000041121,0.0000035699,0.0000013328,0.000031947,0.000012068,2024-03-14
60,149,Nd,92,235,U,0,0.000068489,0.000025109,0.000028096,0.000010888,0.00011066,0.000041806,2024-03-14
60,150,Nd,92,235,U,0,0.00032265,0.00011258,0.00014854,0.000061212,0.00042794,0.0001564,2024-03-14
60,151,Nd,92,235,U,0,0.0007499,0.0002175,0.00032223,0.0001513,0.00065732,0.00023121,2024-03-14
60,152,Nd,92,235,U,0,0.0012672,0.00022123,0.00060052,0.00023491,0.0013185,0.0003484,2024-03-14
60,153,Nd,92,235,U,0,0.0010537,0.00012833,0.0007244,0.0001496,0.0010844,0.00022992,2024-03-14
60,154,Nd,92,235,U,0,0.00061885,0.000047443,0.00077847,0.000092732,0.00096192,0.00018516,2024-03-14
60,155,Nd,92,235,U,0,0.00019906,0.00002967,0.00023774,0.000060053,0.00040554,0.00010376,2024-03-14
60,156,Nd,92,235,U,0,0.000045717,0.000010717,0.000058091,0.000015803,0.00022144,0.000048997,2024-03-14
60,157,Nd,92,235,U,0,0.0000054085,0.0000018273,0.000011804,0.0000044901,0.000056026,0.000019721,2024-03-14
60,158,Nd,92,235,U,0,0.00000031826,0.00000012591,0.0000015807,0.00000061761,0.00002033,0.0000073572,2024-03-14
60,159,Nd,92,235,U,0,0.00000001972,0.0000000074824,0.000000098506,0.000000039854,0.0000030806,0.0000011156,2024-03-14
60,160,Nd,92,235,U,0,0.00000000052971,0.00000000021103,0.0000000028652,0.0000000011444,0.00000065422,0.00000025848,2024-03-14
60,161,Nd,92,235,U,0,0.0000000000064193,0.0000000000023482,0.000000000041101,0.000000000015335,0.000000063527,0.000000023026,2024-03-14
61,147,Pm,92,235,U,0,0.000000000034699,0.000000000012344,0.0000000000030868,0.0000000000011317,0.000000014466,0.0000000052073,2024-03-14
61,148,Pm,92,235,U,0,0.00000000044431,0.00000000016668,0.000000000065339,0.000000000024349,0.000000010594,0.0000000040109,2024-03-14
61,148,Pm,92,235,U,-2,0.0000000010407,0.00000000039042,0.0000000001781,0.000000000066371,0.00000004784,0.000000018112,2024-03-14
61,149,Pm,92,235,U,0,0.000000047103,0.000000017315,0.0000000099961,0.0000000038165,0.00000087926,0.00000033526,2024-03-14
61,150,Pm,92,235,U,0,0.00000061255,0.00000022311,0.00000020057,0.000000076509,0.0000044711,0.0000017149,2024-03-14
61,151,Pm,92,235,U,0,0.0000067418,0.0000024992,0.0000025039,0.0000010103,0.000028655,0.00001114,2024-03-14
61,152,Pm,92,235,U,0,0.0000047339,0.0000019119,0.0000030503,0.0000011971,0.0000079101,0.0000030073,2024-03-14
61,152,Pm,92,235,U,4,0.000009453,0.0000038179,0.0000064128,0.0000025167,0.000019093,0.0000072591,2024-03-14
61,152,Pm,92,235,U,14,0.000010456,0.0000042229,0.0000083767,0.0000032875,0.000042936,0.000016324,2024-03-14
61,153,Pm,92,235,U,0,0.000052997,0.000030381,0.000065741,0.000023394,0.0002223,0.000074618,2024-03-14
61,154,Pm,92,235,U,0,0.000028359,0.000017256,0.000082605,0.000028103,0.00011477,0.00004149,2024-03-14
61,155,Pm,92,235,U,0,0.000090557,0.000028639,0.00017468,0.000053554,0.00036433,0.000099168,2024-03-14
61,156,Pm,92,235,U,0,0.000060885,0.000012302,0.00010472,0.000017158,0.00022487,0.000049156,2024-03-14
61,157,Pm,92,235,U,0,0.000031929,0.0000067843,0.000077012,0.000015417,0.0002095,0.000042586,2024-03-14
61,158,Pm,92,235,U,0,0.0000043318,0.0000014926,0.000027668,0.000007756,0.000086184,0.000023507,2024-03-14
61,159,Pm,92,235,U,0,0.000001152,0.0000004067,0.0000070933,0.0000024917,0.000049011,0.000012587,2024-03-14
61,160,Pm,92,235,U,0,0.000000076675,0.000000030114,0.00000062691,0.00000024155,0.000012149,0.0000043956,2024-03-14
61,161,Pm,92,235,U,0,0.00000000431,0.000000001571,0.000000041068,0.000000015187,0.0000046023,0.0000015619,2024-03-14
61,162,Pm,92,235,U,0,0.00000000013,0.000000000049985,0.0000000014982,0.00000000058949,0.000000722,0.0000002732,2024-03-14
61,163,Pm,92,235,U,0,0.0000000000029534,0.0000000000011675,0.0000000000357,0.000000000014036,0.00000014645,0.000000057101,2024-03-14
62,147,Sm,92,235,U,0,0,0,0,0,0.0000000000010721,0.00000000000038592,2024-03-14
62,148,Sm,92,235,U,0,0,0,0,0,0.000000000019819,0.0000000000075033,2024-03-14
62,149,Sm,92,235,U,0,0.000000000002424,0.0000000000008909,0,0,0.00000000040513,0.00000000015449,2024-03-14
62,150,Sm,92,235,U,0,0.00000000016394,0.000000000059595,0.0000000000082585,0.00000000000315,0.0000000091231,0.0000000035007,2024-03-14
62,151,Sm,92,235,U,0,0.0000000052127,0.0000000018895,0.00000000037339,0.00000000015051,0.000000078182,0.000000030512,2024-03-14
62,152,Sm,92,235,U,0,0.00000010029,0.000000037132,0.000000013254,0.0000000051874,0.00000080166,0.00000030891,2024-03-14
62,153,Sm,92,235,U,0,0.00000022081,0.000000094771,0.000000043368,0.000000015664,0.00000057522,0.00000020702,2024-03-14
62,153,Sm,92,235,U,6,0.00000053308,0.00000022879,0.00000012134,0.000000043826,0.0000026401,0.00000095018,2024-03-14
62,154,Sm,92,235,U,0,0.0000038874,0.0000018174,0.0000019137,0.0000007103,0.000013491,0.000005364,2024-03-14
62,155,Sm,92,235,U,0,0.000012018,0.0000045546,0.0000060782,0.0000025292,0.000025947,0.0000098609,2024-03-14
62,156,Sm,92,235,U,0,0.000026213,0.0000079603,0.00001448,0.0000049798,0.000061424,0.000019853,2024-03-14
62,157,Sm,92,235,U,0,0.00002761,0.0000066153,0.000027139,0.00000941,0.000064878,0.000022401,2024-03-14
62,158,Sm,92,235,U,0,0.000013907,0.0000023316,0.000034033,0.0000083734,0.000097656,0.000024812,2024-03-14
62,159,Sm,92,235,U,0,0.000007649,0.00000090863,0.000021049,0.0000043687,0.000061202,0.0000135,2024-03-14
62,160,Sm,92,235,U,0,0.0000019957,0.00000041063,0.0000067668,0.0000013436,0.00005513,0.00001057,2024-03-14
62,161,Sm,92,235,U,0,0.00000025712,0.000000071193,0.0000012041,0.0000003127,0.000023448,0.0000051352,2024-03-14
62,162,Sm,92,235,U,0,0.000000033906,0.000000012009,0.0000001841,0.000000063981,0.000013794,0.0000036188,2024-03-14
62,163,Sm,92,235,U,0,0.0000000019365,0.00000000075556,0.000000013515,0.0000000051692,0.0000032633,0.0000011393,2024-03-14
62,164,Sm,92,235,U,0,0.000000000084602,0.000000000034744,0.00000000071141,0.00000000028148,0.0000010895,0.00000039084,2024-03-14
62,165,Sm,92,235,U,0,0.0000000000020295,0.00000000000080313,0.000000000019129,0.0000000000076062,0.00000014751,0.000000055826,2024-03-14
63,151,Eu,92,235,U,0,0,0,0,0,0.000000000025985,0.000000000010141,2024-03-14
63,152,Eu,92,235,U,0,0.0000000000015337,0.00000000000056762,,,0.000000000099901,0.000000000038503,2024-03-14
63,152,Eu,92,235,U,16,0.0000000000017105,0.00000000000063308,,,0.00000000023054,0.000000000088853,2024-03-14
63,153,Eu,92,235,U,0,0.00000000013664,0.000000000058484,0.0000000000097994,0.0000000000035396,0.0000000060331,0.0000000021735,2024-03-14
63,154,Eu,92,235,U,0,0.0000000010273,0.00000000047439,0.00000000019142,0.000000000071112,0.000000011257,0.0000000044995,2024-03-14
63,154,Eu,92,235,U,13,0.00000000092539,0.00000000042733,0.00000000020638,0.000000000076668,0.000000021563,0.0000000086185,2024-03-14
